x,y,z,color,target,time,
-0.31626,-0.0755863,-0.91248,41,1,0.228, 
-0.317845,-0.0755863,-0.91261,41,1,0.229, 
-0.31794,-0.0763956,-0.911459,41,1,0.23, 
-0.319526,-0.0763956,-0.91159,41,1,0.231, 
-0.321112,-0.0763956,-0.911722,41,1,0.232, 
-0.322698,-0.0763956,-0.911854,41,1,0.233, 
-0.324284,-0.0763956,-0.911988,41,1,0.234, 
-0.324381,-0.0772053,-0.910837,41,1,0.235, 
-0.326067,-0.0764365,-0.909795,41,1,0.236, 
-0.327653,-0.0764365,-0.90993,41,1,0.237, 
-0.32924,-0.0764365,-0.910065,41,1,0.238, 
-0.330827,-0.0764365,-0.910201,41,1,0.239, 
-0.330925,-0.0772467,-0.909051,41,1,0.24, 
-0.332512,-0.0772467,-0.909187,41,1,0.241, 
-0.334099,-0.0772467,-0.909324,41,1,0.242, 
-0.335686,-0.0772467,-0.909462,41,1,0.243, 
-0.335686,-0.0772467,-0.909462,41,1,0.244, 
-0.337376,-0.0764773,-0.908425,41,1,0.245, 
-0.339064,-0.077288,-0.907415,41,1,0.246, 
-0.340652,-0.077288,-0.907555,41,1,0.247, 
-0.34224,-0.077288,-0.907695,41,1,0.248, 
-0.34224,-0.077288,-0.907695,41,1,0.249, 
-0.343827,-0.077288,-0.907836,41,1,0.25, 
-0.345518,-0.0780992,-0.906829,41,1,0.251, 
-0.345518,-0.0780992,-0.906829,41,1,0.252, 
-0.347106,-0.0780992,-0.906972,41,1,0.253, 
-0.3488,-0.0773293,-0.90594,41,1,0.254, 
-0.350388,-0.0773293,-0.906084,41,1,0.255, 
-0.350388,-0.0773293,-0.906084,41,1,0.256, 
-0.352081,-0.078141,-0.90508,41,1,0.257, 
-0.35367,-0.078141,-0.905225,41,1,0.258, 
-0.355258,-0.078141,-0.905371,41,1,0.259, 
-0.355258,-0.078141,-0.905371,41,1,0.26, 
-0.356953,-0.0789531,-0.90437,41,1,0.261, 
-0.356953,-0.0789531,-0.90437,41,1,0.262, 
-0.358542,-0.0789531,-0.904517,41,1,0.263, 
-0.36172,-0.0789531,-0.904813,41,1,0.264, 
-0.361937,-0.0789953,-0.902492,41,1,0.265, 
-0.363527,-0.0789953,-0.902641,41,1,0.266, 
-0.363527,-0.0789953,-0.902641,41,1,0.267, 
-0.365117,-0.0789953,-0.902791,41,1,0.268, 
-0.366815,-0.0798084,-0.901795,41,1,0.269, 
-0.368405,-0.0798084,-0.901946,41,1,0.27, 
-0.370107,-0.0790376,-0.900924,41,1,0.271, 
-0.370107,-0.0790376,-0.900924,41,1,0.272, 
-0.371808,-0.0798511,-0.899931,41,1,0.273, 
-0.373399,-0.0798511,-0.900084,41,1,0.274, 
-0.374989,-0.0798511,-0.900238,41,1,0.275, 
-0.374989,-0.0798511,-0.900238,41,1,0.276, 
-0.376692,-0.0806651,-0.899246,41,1,0.277, 
-0.378283,-0.0806651,-0.899401,41,1,0.278, 
-0.378283,-0.0806651,-0.899401,41,1,0.279, 
-0.379874,-0.0806651,-0.899557,41,1,0.28, 
-0.381578,-0.0814796,-0.898568,41,1,0.281, 
-0.381693,-0.0807083,-0.897396,41,1,0.282, 
-0.381693,-0.0807083,-0.897396,41,1,0.283, 
-0.383285,-0.0807083,-0.897553,41,1,0.284, 
-0.384877,-0.0807083,-0.897711,41,1,0.285, 
-0.386583,-0.0815232,-0.896725,41,1,0.286, 
-0.388175,-0.0815232,-0.896884,41,1,0.287, 
-0.388175,-0.0815232,-0.896884,41,1,0.288, 
-0.388175,-0.0815232,-0.896884,41,1,0.289, 
-0.389885,-0.0807514,-0.895872,41,1,0.29, 
-0.391478,-0.0807514,-0.896033,41,1,0.291, 
-0.393186,-0.0815669,-0.895049,41,1,0.292, 
-0.393186,-0.0815669,-0.895049,41,1,0.293, 
-0.394779,-0.0815669,-0.895211,41,1,0.294, 
-0.394779,-0.0815669,-0.895211,41,1,0.295, 
-0.394779,-0.0815669,-0.895211,41,1,0.296, 
-0.396372,-0.0815669,-0.895374,41,1,0.297, 
-0.396372,-0.0815669,-0.895374,41,1,0.298, 
-0.399796,-0.0816104,-0.893386,41,1,0.299, 
-0.399796,-0.0816104,-0.893386,41,1,0.3, 
-0.40139,-0.0816104,-0.893551,41,1,0.301, 
-0.40139,-0.0816104,-0.893551,41,1,0.302, 
-0.403105,-0.0808377,-0.892545,41,1,0.303, 
-0.404818,-0.0816541,-0.891568,41,1,0.304, 
-0.404818,-0.0816541,-0.891568,41,1,0.305, 
-0.406412,-0.0816541,-0.891735,41,1,0.306, 
-0.408007,-0.0816541,-0.891902,41,1,0.307, 
-0.409724,-0.0808809,-0.8909,41,1,0.308, 
-0.409724,-0.0808809,-0.8909,41,1,0.309, 
-0.409845,-0.0816977,-0.889757,41,1,0.31, 
-0.409845,-0.0816977,-0.889757,41,1,0.311, 
-0.41144,-0.0816977,-0.889926,41,1,0.312, 
-0.41463,-0.0816977,-0.890265,41,1,0.313, 
-0.41463,-0.0816977,-0.890265,41,1,0.314, 
-0.41635,-0.080924,-0.889266,41,1,0.315, 
-0.41635,-0.080924,-0.889266,41,1,0.316, 
-0.41635,-0.080924,-0.889266,41,1,0.317, 
-0.419664,-0.0817412,-0.888468,41,1,0.318, 
-0.419664,-0.0817412,-0.888468,41,1,0.319, 
-0.419664,-0.0817412,-0.888468,41,1,0.32, 
-0.42126,-0.0817412,-0.888641,41,1,0.321, 
-0.422855,-0.0817412,-0.888814,41,1,0.322, 
-0.422855,-0.0817412,-0.888814,41,1,0.323, 
-0.424703,-0.0817848,-0.886677,41,1,0.324, 
-0.4263,-0.0817848,-0.886852,41,1,0.325, 
-0.4263,-0.0817848,-0.886852,41,1,0.326, 
-0.4263,-0.0817848,-0.886852,41,1,0.327, 
-0.427896,-0.0817848,-0.887028,41,1,0.328, 
-0.429492,-0.0817848,-0.887204,41,1,0.329, 
-0.431088,-0.0817848,-0.887381,41,1,0.33, 
-0.431088,-0.0817848,-0.887381,41,1,0.331, 
-0.432814,-0.0810102,-0.88639,41,1,0.332, 
-0.434538,-0.0818284,-0.885427,41,1,0.333, 
-0.436135,-0.0818284,-0.885606,41,1,0.334, 
-0.437732,-0.0818284,-0.885786,41,1,0.335, 
-0.437732,-0.0818284,-0.885786,41,1,0.336, 
-0.437732,-0.0818284,-0.885786,41,1,0.337, 
-0.439329,-0.0818284,-0.885966,41,1,0.338, 
-0.440925,-0.0818284,-0.886147,41,1,0.339, 
-0.442652,-0.0826471,-0.885188,41,1,0.34, 
-0.444382,-0.0818719,-0.884202,41,1,0.341, 
-0.444382,-0.0818719,-0.884202,41,1,0.342, 
-0.445979,-0.0818719,-0.884385,41,1,0.343, 
-0.447577,-0.0818719,-0.884569,41,1,0.344, 
-0.449174,-0.0818719,-0.884753,41,1,0.345, 
-0.449174,-0.0818719,-0.884753,41,1,0.346, 
-0.450771,-0.0818719,-0.884938,41,1,0.347, 
-0.452501,-0.0826911,-0.883984,41,1,0.348, 
-0.454098,-0.0826911,-0.88417,41,1,0.349, 
-0.454098,-0.0826911,-0.88417,41,1,0.35, 
-0.455695,-0.0826911,-0.884357,41,1,0.351, 
-0.455695,-0.0826911,-0.884357,41,1,0.352, 
-0.457292,-0.0826911,-0.884545,41,1,0.353, 
-0.45889,-0.0826911,-0.884734,41,1,0.354, 
-0.45889,-0.0826911,-0.884734,41,1,0.355, 
-0.460622,-0.0835108,-0.883783,41,1,0.356, 
-0.462219,-0.0835108,-0.883973,41,1,0.357, 
-0.463817,-0.0835108,-0.884163,41,1,0.358, 
-0.463817,-0.0835108,-0.884163,41,1,0.359, 
-0.465414,-0.0835108,-0.884354,41,1,0.36, 
-0.465414,-0.0835108,-0.884354,41,1,0.361, 
-0.467148,-0.0843308,-0.883407,41,1,0.362, 
-0.467148,-0.0843308,-0.883407,41,1,0.363, 
-0.468746,-0.0843308,-0.8836,41,1,0.364, 
-0.470343,-0.0843308,-0.883793,41,1,0.365, 
-0.470343,-0.0843308,-0.883793,41,1,0.366, 
-0.471941,-0.0843308,-0.883986,41,1,0.367, 
-0.473677,-0.0851514,-0.883043,41,1,0.368, 
-0.473677,-0.0851514,-0.883043,41,1,0.369, 
-0.473677,-0.0851514,-0.883043,41,1,0.37, 
-0.476872,-0.0851514,-0.883433,41,1,0.371, 
-0.476872,-0.0851514,-0.883433,41,1,0.372, 
-0.476872,-0.0851514,-0.883433,41,1,0.373, 
-0.47847,-0.0851514,-0.88363,41,1,0.374, 
-0.481806,-0.0859724,-0.882887,41,1,0.375, 
-0.483404,-0.0859724,-0.883085,41,1,0.376, 
-0.483404,-0.0859724,-0.883085,41,1,0.377, 
-0.485001,-0.0859724,-0.883285,41,1,0.378, 
-0.486599,-0.0859724,-0.883484,41,1,0.379, 
-0.488197,-0.0859724,-0.883685,41,1,0.38, 
-0.489794,-0.0859724,-0.883886,41,1,0.381, 
-0.491535,-0.0867939,-0.882951,41,1,0.382, 
-0.493133,-0.0867939,-0.883153,41,1,0.383, 
-0.494731,-0.0867939,-0.883356,41,1,0.384, 
-0.496329,-0.0867939,-0.88356,41,1,0.385, 
-0.499524,-0.0867939,-0.883969,41,1,0.386, 
-0.501121,-0.0867939,-0.884175,41,1,0.387, 
-0.502718,-0.0867939,-0.884382,41,1,0.388, 
-0.504315,-0.0867939,-0.884589,41,1,0.389, 
-0.50606,-0.0876159,-0.88366,41,1,0.39, 
-0.509255,-0.0876159,-0.884078,41,1,0.391, 
-0.510853,-0.0876159,-0.884287,41,1,0.392, 
-0.51245,-0.0876159,-0.884498,41,1,0.393, 
-0.514047,-0.0876159,-0.884709,41,1,0.394, 
-0.515644,-0.0876159,-0.884921,41,1,0.395, 
-0.518838,-0.0876159,-0.885346,41,1,0.396, 
-0.520587,-0.0884383,-0.884424,41,1,0.397, 
-0.522184,-0.0884383,-0.884639,41,1,0.398, 
-0.523781,-0.0884383,-0.884854,41,1,0.399, 
-0.526975,-0.0884383,-0.885286,41,1,0.4, 
-0.528572,-0.0884383,-0.885503,41,1,0.401, 
-0.530169,-0.0884383,-0.885721,41,1,0.402, 
-0.533362,-0.0884383,-0.886158,41,1,0.403, 
-0.535115,-0.0892612,-0.885243,41,1,0.404, 
-0.536712,-0.0892612,-0.885464,41,1,0.405, 
-0.539905,-0.0892612,-0.885906,41,1,0.406, 
-0.539905,-0.0892612,-0.885906,41,1,0.407, 
-0.541502,-0.0892612,-0.886129,41,1,0.408, 
-0.544695,-0.0892612,-0.886575,41,1,0.409, 
-0.548047,-0.0900846,-0.885891,41,1,0.41, 
-0.549644,-0.0900846,-0.886117,41,1,0.411, 
-0.55124,-0.0900846,-0.886343,41,1,0.412, 
-0.554433,-0.0900846,-0.886798,41,1,0.413, 
-0.556029,-0.0900846,-0.887026,41,1,0.414, 
-0.559384,-0.0909085,-0.886352,41,1,0.415, 
-0.560981,-0.0909085,-0.886582,41,1,0.416, 
-0.562577,-0.0909085,-0.886813,41,1,0.417, 
-0.565769,-0.0909085,-0.887277,41,1,0.418, 
-0.567531,-0.0917327,-0.886378,41,1,0.419, 
-0.570724,-0.0917327,-0.886846,41,1,0.42, 
-0.57232,-0.0917327,-0.887081,41,1,0.421, 
-0.575512,-0.0917327,-0.887553,41,1,0.422, 
-0.577276,-0.0925575,-0.886659,41,1,0.423, 
-0.580468,-0.0925575,-0.887135,41,1,0.424, 
-0.582064,-0.0925575,-0.887374,41,1,0.425, 
-0.585427,-0.0933828,-0.886724,41,1,0.426, 
-0.587023,-0.0933828,-0.886965,41,1,0.427, 
-0.590387,-0.0942085,-0.886319,41,1,0.428, 
