x,y,color,target,time,
-2.00441,0.0172393,47,5,876200000, 
-2.00659,0.016225,47,5,877232000, 
-2.00659,0.016225,47,5,878180000, 
-2.00659,0.016225,47,5,879186000, 
-2.00659,0.016225,47,5,880224000, 
-2.00659,0.016225,47,5,881221000, 
-2.00659,0.016225,47,5,882191000, 
-2.00878,0.0152104,47,5,883245000, 
-2.00878,0.0152104,47,5,884216000, 
-2.00878,0.0152104,47,5,885178000, 
-2.00878,0.0152104,47,5,886227000, 
-2.00878,0.0152104,47,5,887196000, 
-2.00878,0.0152104,47,5,888206000, 
-2.0104,0.0152085,47,5,889274000, 
-2.0104,0.0152085,47,5,890183000, 
-2.0104,0.0152085,47,5,891195000, 
-2.0104,0.0152085,47,5,892220000, 
-2.0104,0.0152085,47,5,893270000, 
-2.0104,0.0152085,47,5,894219000, 
-2.01095,0.0162316,47,5,895247000, 
-2.01151,0.0152186,47,5,896216000, 
-2.01151,0.0152186,47,5,897336000, 
-2.01151,0.0152186,47,5,898247000, 
-2.01313,0.0152167,47,5,899254000, 
-2.01313,0.0152167,47,5,900234000, 
-2.01313,0.0152167,47,5,901273000, 
-2.01313,0.0152167,47,5,902326000, 
-2.01313,0.0152167,47,5,903271000, 
-2.01313,0.0152167,47,5,904259000, 
-2.01313,0.0152167,47,5,905249000, 
-2.01313,0.0152167,47,5,906305000, 
-2.01313,0.0152167,47,5,907256000, 
-2.01313,0.0152167,47,5,908245000, 
-2.01313,0.0152167,47,5,909305000, 
-2.01313,0.0152167,47,5,910258000, 
-2.01313,0.0152167,47,5,911188000, 
-2.01313,0.0152167,47,5,912203000, 
-2.01313,0.0152167,47,5,913224000, 
-2.01313,0.0152167,47,5,914279000, 
-2.01313,0.0152167,47,5,915267000, 
-2.01313,0.0152167,47,5,916320000, 
-2.01313,0.0152167,47,5,917240000, 
-2.01313,0.0152167,47,5,918290000, 
-2.01313,0.0152167,47,5,919256000, 
-2.01313,0.0152167,47,5,920190000, 
-2.01313,0.0152167,47,5,921263000, 
-2.01368,0.0162403,47,5,922251000, 
-2.01368,0.0162403,47,5,923247000, 
-2.01368,0.0162403,47,5,924256000, 
-2.01368,0.0162403,47,5,925253000, 
-2.01368,0.0162403,47,5,926206000, 
-2.01368,0.0162403,47,5,927229000, 
-2.01368,0.0162403,47,5,928224000, 
-2.01368,0.0162403,47,5,929245000, 
-2.01368,0.0162403,47,5,930217000, 
-2.01368,0.0162403,47,5,931296000, 
-2.01368,0.0162403,47,5,932274000, 
-2.01368,0.0162403,47,5,933227000, 
-2.01368,0.0162403,47,5,934233000, 
-2.01368,0.0162403,47,5,935282000, 
-2.01368,0.0162403,47,5,936295000, 
-2.01368,0.0162403,47,5,937321000, 
-2.01368,0.0162403,47,5,938285000, 
-2.01368,0.0162403,47,5,939287000, 
-2.01368,0.0162403,47,5,940280000, 
-2.01368,0.0162403,47,5,941380000, 
-2.01368,0.0162403,47,5,942270000, 
-2.01368,0.0162403,47,5,943272000, 
-2.01312,0.0172531,47,5,944220000, 
-2.01312,0.0172531,47,5,945229000, 
-2.01312,0.0172531,47,5,946258000, 
-2.01368,0.0182772,47,5,947332000, 
-2.01368,0.0182772,47,5,948340000, 
-2.01368,0.0182772,47,5,949298000, 
-2.01368,0.0182772,47,5,950289000, 
-2.01368,0.0182772,47,5,951284000, 
-2.01368,0.0182772,47,5,952236000, 
-2.01368,0.0182772,47,5,953256000, 
-2.01368,0.0182772,47,5,954387000, 
-2.01368,0.0182772,47,5,955276000, 
-2.01368,0.0182772,47,5,956248000, 
-2.01368,0.0182772,47,5,957290000, 
-2.01368,0.0182772,47,5,958261000, 
-2.01368,0.0182772,47,5,959385000, 
-2.01368,0.0182772,47,5,960246000, 
-2.01368,0.0182772,47,5,961246000, 
-2.01368,0.0182772,47,5,962276000, 
-2.01423,0.0193018,47,5,963289000, 
-2.01423,0.0193018,47,5,964302000, 
-2.01423,0.0193018,47,5,965250000, 
-2.01423,0.0193018,47,5,966289000, 
-2.01423,0.0193018,47,5,967280000, 
-2.01423,0.0193018,47,5,968339000, 
-2.01423,0.0193018,47,5,969390000, 
-2.01423,0.0193018,47,5,970316000, 
-2.01423,0.0193018,47,5,971342000, 
-2.01423,0.0193018,47,5,972373000, 
-2.01367,0.0203141,47,5,973370000, 
-2.01367,0.0203141,47,5,974353000, 
-2.01367,0.0203141,47,5,975299000, 
-2.01367,0.0203141,47,5,976303000, 
-2.01367,0.0203141,47,5,977299000, 
-2.01367,0.0203141,47,5,978326000, 
-2.01367,0.0203141,47,5,979284000, 
-2.01367,0.0203141,47,5,980408000, 
-2.01529,0.0203115,47,5,981303000, 
-2.01529,0.0203115,47,5,982309000, 
-2.01529,0.0203115,47,5,983327000, 
-2.01529,0.0203115,47,5,984334000, 
-2.01529,0.0203115,47,5,985374000, 
-2.01529,0.0203115,47,5,986302000, 
-2.01529,0.0203115,47,5,987383000, 
-2.01529,0.0203115,47,5,988368000, 
-2.01529,0.0203115,47,5,989378000, 
-2.01529,0.0203115,47,5,990327000, 
-2.01529,0.0203115,47,5,991390000, 
-2.01529,0.0203115,47,5,992301000, 
-2.01529,0.0203115,47,5,993294000, 
-2.01529,0.0203115,47,5,994493000, 
-2.01473,0.021323,47,5,995261000, 
-2.01473,0.021323,47,5,996259000, 
-2.01473,0.021323,47,5,997410000, 
-2.01473,0.021323,47,5,998306000, 
-2.01473,0.021323,47,5,999411000, 
-2.01635,0.0213203,47,5,1000350000, 
-2.01635,0.0213203,47,5,1001400000, 
-2.01635,0.0213203,47,5,1002380000, 
-2.01635,0.0213203,47,5,1003430000, 
-2.01635,0.0213203,47,5,1004300000, 
-2.01635,0.0213203,47,5,1005260000, 
-2.01635,0.0213203,47,5,1006280000, 
-2.01579,0.0223312,47,5,1007430000, 
-2.01579,0.0223312,47,5,1008400000, 
-2.01579,0.0223312,47,5,1009450000, 
-2.01579,0.0223312,47,5,1010330000, 
-2.01579,0.0223312,47,5,1011280000, 
-2.01579,0.0223312,47,5,1012360000, 
-2.01579,0.0223312,47,5,1013430000, 
-2.01579,0.0223312,47,5,1014430000, 
-2.01579,0.0223312,47,5,1015470000, 
-2.01523,0.0233414,47,5,1016440000, 
-2.01685,0.0233385,47,5,1017320000, 
-2.01685,0.0233385,47,5,1018350000, 
-2.01685,0.0233385,47,5,1019440000, 
-2.01685,0.0233385,47,5,1020430000, 
-2.01685,0.0233385,47,5,1021400000, 
-2.01685,0.0233385,47,5,1022460000, 
-2.01685,0.0233385,47,5,1023440000, 
-2.01685,0.0233385,47,5,1024420000, 
-2.01685,0.0233385,47,5,1025440000, 
-2.01685,0.0233385,47,5,1026440000, 
-2.01685,0.0233385,47,5,1027420000, 
-2.01629,0.0243481,47,5,1028560000, 
-2.01629,0.0243481,47,5,1029410000, 
-2.01629,0.0243481,47,5,1030350000, 
-2.01629,0.0243481,47,5,1031400000, 
-2.01629,0.0243481,47,5,1032400000, 
-2.01629,0.0243481,47,5,1033400000, 
-2.01629,0.0243481,47,5,1034420000, 
-2.01629,0.0243481,47,5,1035440000, 
-2.01629,0.0243481,47,5,1036430000, 
-2.01629,0.0243481,47,5,1037420000, 
-2.01629,0.0243481,47,5,1038400000, 
-2.01572,0.0253571,47,5,1039460000, 
-2.01734,0.0253539,47,5,1040440000, 
-2.01734,0.0253539,47,5,1041330000, 
-2.01734,0.0253539,47,5,1042380000, 
-2.01734,0.0253539,47,5,1043410000, 
-2.01734,0.0253539,47,5,1044490000, 
-2.01734,0.0253539,47,5,1045410000, 
-2.01734,0.0253539,47,5,1046300000, 
-2.01734,0.0253539,47,5,1047370000, 
-2.01734,0.0253539,47,5,1048420000, 
-2.01734,0.0253539,47,5,1049450000, 
-2.01734,0.0253539,47,5,1050410000, 
-2.01734,0.0253539,47,5,1051490000, 
-2.01678,0.0263622,47,5,1052460000, 
-2.01678,0.0263622,47,5,1053440000, 
-2.01678,0.0263622,47,5,1054420000, 
-2.01678,0.0263622,47,5,1055400000, 
-2.01678,0.0263622,47,5,1056390000, 
-2.01678,0.0263622,47,5,1057440000, 
-2.01678,0.0263622,47,5,1058400000, 
-2.01678,0.0263622,47,5,1059430000, 
-2.01678,0.0263622,47,5,1060420000, 
-2.01678,0.0263622,47,5,1061410000, 
-2.01678,0.0263622,47,5,1062440000, 
-2.01678,0.0263622,47,5,1063420000, 
-2.01622,0.02737,47,5,1064450000, 
-2.01622,0.02737,47,5,1065460000, 
-2.01622,0.02737,47,5,1066410000, 
-2.01622,0.02737,47,5,1067410000, 
-2.01622,0.02737,47,5,1068400000, 
-2.01622,0.02737,47,5,1069440000, 
-2.01622,0.02737,47,5,1070420000, 
-2.01622,0.02737,47,5,1071420000, 
-2.01622,0.02737,47,5,1072450000, 
-2.01622,0.02737,47,5,1073410000, 
-2.01622,0.02737,47,5,1074410000, 
-2.01622,0.02737,47,5,1075430000, 
-2.01565,0.0283772,47,5,1076440000, 
-2.01565,0.0283772,47,5,1077390000, 
-2.01565,0.0283772,47,5,1079370000, 
-2.01565,0.0283772,47,5,1081230000, 
-2.01565,0.0283772,47,5,1081700000, 
-2.01565,0.0283772,47,5,1083550000, 
-2.01565,0.0283772,47,5,1084040000, 
-2.01565,0.0283772,47,5,1085020000, 
-2.01565,0.0283772,47,5,1086070000, 
-2.01509,0.0293838,47,5,1087060000, 
-2.01509,0.0293838,47,5,1088060000, 
-2.01509,0.0293838,47,5,1089090000, 
-2.01509,0.0293838,47,5,1090060000, 
-2.01509,0.0293838,47,5,1091100000, 
-2.01509,0.0293838,47,5,1092170000, 
-2.01509,0.0293838,47,5,1093070000, 
-2.01509,0.0293838,47,5,1094010000, 
-2.01509,0.0293838,47,5,1095090000, 
-2.01509,0.0293838,47,5,1096000000, 
-2.01509,0.0293838,47,5,1097070000, 
-2.01509,0.0293838,47,5,1098070000, 
-2.01509,0.0293838,47,5,1099020000, 
-2.01453,0.0303899,47,5,1100060000, 
-2.01453,0.0303899,47,5,1101020000, 
-2.01453,0.0303899,47,5,1102120000, 
-2.01453,0.0303899,47,5,1103010000, 
-2.01453,0.0303899,47,5,1104030000, 
-2.01453,0.0303899,47,5,1105050000, 
-2.01453,0.0303899,47,5,1106090000, 
-2.01453,0.0303899,47,5,1107050000, 
-2.01453,0.0303899,47,5,1108070000, 
-2.01453,0.0303899,47,5,1109130000, 
-2.01453,0.0303899,47,5,1110110000, 
-2.01453,0.0303899,47,5,1111130000, 
-2.01453,0.0303899,47,5,1112100000, 
-2.01453,0.0303899,47,5,1113060000, 
-2.01397,0.0313955,47,5,1114170000, 
-2.01397,0.0313955,47,5,1115120000, 
-2.01235,0.0313995,47,5,1116090000, 
-2.01235,0.0313995,47,5,1117140000, 
-2.01235,0.0313995,47,5,1118060000, 
-2.01235,0.0313995,47,5,1119100000, 
-2.01235,0.0313995,47,5,1120100000, 
-2.01235,0.0313995,47,5,1121180000, 
-2.01235,0.0313995,47,5,1122110000, 
-2.01235,0.0313995,47,5,1123060000, 
-2.01235,0.0313995,47,5,1124050000, 
-2.01235,0.0313995,47,5,1125100000, 
-2.01235,0.0313995,47,5,1126080000, 
-2.01235,0.0313995,47,5,1127150000, 
-0.0194469,-0.000230554,48,5,864396, 
-0.0194469,-0.000230554,48,5,1909340, 
-0.0194469,-0.000230554,48,5,2941630, 
-0.0194469,-0.000230554,48,5,3873980, 
-0.0194469,-0.000230554,48,5,4926820, 
-0.0194469,-0.000230554,48,5,5864300, 
-0.0194469,-0.000230554,48,5,6903310, 
-0.0194469,-0.000230554,48,5,7957340, 
-0.0194469,-0.000230554,48,5,8950920, 
-0.0194469,-0.000230554,48,5,9974530, 
-0.0194469,-0.000230554,48,5,10878400, 
-0.0194469,-0.000230554,48,5,11998000, 
-0.0194542,0.000574746,48,5,12936300, 
-0.0194542,0.000574746,48,5,13898700, 
-0.0194542,0.000574746,48,5,14908100, 
-0.0194542,0.000574746,48,5,15931300, 
-0.0194542,0.000574746,48,5,16952900, 
-0.0194542,0.000574746,48,5,17924000, 
-0.0194542,0.000574746,48,5,18947600, 
-0.0194542,0.000574746,48,5,20032000, 
-0.0194542,0.000574746,48,5,20945400, 
-0.0194542,0.000574746,48,5,21903400, 
-0.0194542,0.000574746,48,5,22919500, 
-0.0194542,0.000574746,48,5,23976300, 
-0.0194542,0.000574746,48,5,24890500, 
-0.0194542,0.000574746,48,5,25937800, 
-0.0194542,0.000574746,48,5,26926200, 
-0.0194542,0.000574746,48,5,27918200, 
-0.0194542,0.000574746,48,5,28918500, 
-0.0194542,0.000574746,48,5,29933100, 
-0.0194542,0.000574746,48,5,30950000, 
-0.0194542,0.000574746,48,5,31916700, 
-0.0194542,0.000574746,48,5,33009800, 
-0.0194542,0.000574746,48,5,33941800, 
-0.0194542,0.000574746,48,5,34948400, 
-0.0194542,0.000574746,48,5,35955400, 
-0.0194542,0.000574746,48,5,36994800, 
-0.0194542,0.000574746,48,5,37969000, 
-0.0194542,0.000574746,48,5,38902600, 
-0.0194542,0.000574746,48,5,39906000, 
-0.0194542,0.000574746,48,5,40928400, 
-0.0194542,0.000574746,48,5,41906200, 
-0.0194542,0.000574746,48,5,42909300, 
-0.0194542,0.000574746,48,5,43904000, 
-0.0194542,0.000574746,48,5,44976200, 
-0.0194616,0.00138066,48,5,45980500, 
-0.0194616,0.00138066,48,5,46969300, 
-0.0194616,0.00138066,48,5,47979500, 
-0.0194616,0.00138066,48,5,48962800, 
-0.0194616,0.00138066,48,5,49927200, 
-0.0194616,0.00138066,48,5,50976000, 
-0.0194616,0.00138066,48,5,51909200, 
-0.0194616,0.00138066,48,5,52900400, 
-0.0194616,0.00138066,48,5,53956800, 
-0.0194616,0.00138066,48,5,54926700, 
-0.0194616,0.00138066,48,5,55963300, 
-0.0194616,0.00138066,48,5,56984900, 
-0.0194616,0.00138066,48,5,57914100, 
-0.0194616,0.00138066,48,5,58938100, 
-0.0194616,0.00138066,48,5,59911200, 
-0.0194616,0.00138066,48,5,60977400, 
-0.0194616,0.00138066,48,5,61992300, 
-0.0194616,0.00138066,48,5,62911300, 
-0.0194616,0.00138066,48,5,64015500, 
-0.0194616,0.00138066,48,5,64989300, 
-0.0194616,0.00138066,48,5,65961500, 
-0.0194689,0.0021872,48,5,66948800, 
-0.0194689,0.0021872,48,5,67979100, 
-0.0194689,0.0021872,48,5,69006300, 
-0.0194689,0.0021872,48,5,69989600, 
-0.0194689,0.0021872,48,5,70979200, 
-0.0194689,0.0021872,48,5,71990600, 
-0.0194689,0.0021872,48,5,72985700, 
-0.0194689,0.0021872,48,5,74001800, 
-0.0194689,0.0021872,48,5,74928300, 
-0.0194689,0.0021872,48,5,75925800, 
-0.0194689,0.0021872,48,5,76969500, 
-0.0194689,0.0021872,48,5,78053600, 
-0.0194762,0.00299435,48,5,78979600, 
-0.0194762,0.00299435,48,5,79951900, 
-0.0194762,0.00299435,48,5,81004300, 
-0.0194762,0.00299435,48,5,82037400, 
-0.0194762,0.00299435,48,5,83041600, 
-0.0194762,0.00299435,48,5,84013900, 
-0.0194762,0.00299435,48,5,85001600, 
-0.0194762,0.00299435,48,5,85937800, 
-0.0194762,0.00299435,48,5,86950000, 
-0.0194762,0.00299435,48,5,87976000, 
-0.0194762,0.00299435,48,5,89096800, 
-0.0194762,0.00299435,48,5,90070600, 
-0.0194762,0.00299435,48,5,91040900, 
-0.0194762,0.00299435,48,5,92016300, 
-0.0194835,0.00380207,48,5,93014200, 
-0.0194835,0.00380207,48,5,94015700, 
-0.0194835,0.00380207,48,5,95037300, 
-0.0194835,0.00380207,48,5,96026900, 
-0.0194835,0.00380207,48,5,97035500, 
-0.0194835,0.00380207,48,5,98029500, 
-0.0194835,0.00380207,48,5,99035300, 
