x,y,z,color,target,time,
-0.271709,-0.151557,0.994624,240,5,0.196, 
-0.274015,-0.151537,0.99501,240,5,0.197, 
-0.274015,-0.151537,0.99501,240,5,0.198, 
-0.274015,-0.151537,0.99501,240,5,0.199, 
-0.276321,-0.151516,0.995394,240,5,0.2, 
-0.276321,-0.151516,0.995394,240,5,0.201, 
-0.278627,-0.151496,0.995777,240,5,0.202, 
-0.278627,-0.151496,0.995777,240,5,0.203, 
-0.280933,-0.151476,0.99616,240,5,0.204, 
-0.280933,-0.151476,0.99616,240,5,0.205, 
-0.283239,-0.151456,0.996541,240,5,0.206, 
-0.283239,-0.151456,0.996541,240,5,0.207, 
-0.283239,-0.151456,0.996541,240,5,0.208, 
-0.285545,-0.151435,0.996922,240,5,0.209, 
-0.285545,-0.151435,0.996922,240,5,0.21, 
-0.287852,-0.151415,0.997302,240,5,0.211, 
-0.287852,-0.151415,0.997302,240,5,0.212, 
-0.290159,-0.151395,0.99768,240,5,0.213, 
-0.290159,-0.151395,0.99768,240,5,0.214, 
-0.292466,-0.151375,0.998058,240,5,0.215, 
-0.292466,-0.151375,0.998058,240,5,0.216, 
-0.294773,-0.151354,0.998435,240,5,0.217, 
-0.294887,-0.150176,0.997669,240,5,0.218, 
-0.297194,-0.150156,0.998045,240,5,0.219, 
-0.297194,-0.150156,0.998045,240,5,0.22, 
-0.299501,-0.150135,0.99842,240,5,0.221, 
-0.299501,-0.150135,0.99842,240,5,0.222, 
-0.299501,-0.150135,0.99842,240,5,0.223, 
-0.301808,-0.150115,0.998794,240,5,0.224, 
-0.301808,-0.150115,0.998794,240,5,0.225, 
-0.304115,-0.150095,0.999167,240,5,0.226, 
-0.304115,-0.150095,0.999167,240,5,0.227, 
-0.304115,-0.150095,0.999167,240,5,0.228, 
-0.306423,-0.150075,0.999539,240,5,0.229, 
-0.306423,-0.150075,0.999539,240,5,0.23, 
-0.308731,-0.150054,0.99991,240,5,0.231, 
-0.308731,-0.150054,0.99991,240,5,0.232, 
-0.311038,-0.150034,1.00028,240,5,0.233, 
-0.311038,-0.150034,1.00028,240,5,0.234, 
-0.311038,-0.150034,1.00028,240,5,0.235, 
-0.313346,-0.150014,1.00065,240,5,0.236, 
-0.313346,-0.150014,1.00065,240,5,0.237, 
-0.315654,-0.149994,1.00102,240,5,0.238, 
-0.315654,-0.149994,1.00102,240,5,0.239, 
-0.315654,-0.149994,1.00102,240,5,0.24, 
-0.317963,-0.149974,1.00138,240,5,0.241, 
-0.317963,-0.149974,1.00138,240,5,0.242, 
-0.317963,-0.149974,1.00138,240,5,0.243, 
-0.317963,-0.149974,1.00138,240,5,0.244, 
-0.320271,-0.149953,1.00175,240,5,0.245, 
-0.320271,-0.149953,1.00175,240,5,0.246, 
-0.320271,-0.149953,1.00175,240,5,0.247, 
-0.32258,-0.149933,1.00212,240,5,0.248, 
-0.32258,-0.149933,1.00212,240,5,0.249, 
